PortfolioAsof;PortfolioValue;AllocationToRisk
04.08.2011 00:00:00;311758.8839;0.1645
08.08.2011 00:00:00;305534.2831;0.1475
09.08.2011 00:00:00;310205.3926;0.1603
10.08.2011 00:00:00;310656.7816;0.1615
11.08.2011 00:00:00;310606.7816;0
15.08.2011 00:00:00;310606.7816;0
16.08.2011 00:00:00;310606.7816;0
17.08.2011 00:00:00;310606.7816;0
18.08.2011 00:00:00;310606.7816;0
22.08.2011 00:00:00;310606.7816;0
23.08.2011 00:00:00;310606.7816;0
24.08.2011 00:00:00;310606.7816;0
25.08.2011 00:00:00;310606.7816;0
29.08.2011 00:00:00;310606.7816;0
30.08.2011 00:00:00;310606.7816;0
31.08.2011 00:00:00;310606.7816;0
01.09.2011 00:00:00;310606.7816;0
05.09.2011 00:00:00;310606.7816;0
06.09.2011 00:00:00;310606.7816;0
07.09.2011 00:00:00;310606.7816;0
08.09.2011 00:00:00;310606.7816;0
12.09.2011 00:00:00;310606.7816;0
13.09.2011 00:00:00;310606.7816;0
14.09.2011 00:00:00;310606.7816;0
15.09.2011 00:00:00;310606.7816;0
19.09.2011 00:00:00;310606.7816;0
20.09.2011 00:00:00;310606.7816;0
21.09.2011 00:00:00;310606.7816;0
22.09.2011 00:00:00;310606.7816;0
26.09.2011 00:00:00;310606.7816;0
27.09.2011 00:00:00;310606.7816;0
28.09.2011 00:00:00;310606.7816;0
29.09.2011 00:00:00;310606.7816;0
03.10.2011 00:00:00;310606.7816;0
04.10.2011 00:00:00;310606.7816;0
05.10.2011 00:00:00;310606.7816;0
06.10.2011 00:00:00;310606.7816;0
10.10.2011 00:00:00;310606.7816;0
11.10.2011 00:00:00;310606.7816;0
12.10.2011 00:00:00;310606.7816;0
13.10.2011 00:00:00;310606.7816;0
17.10.2011 00:00:00;310606.7816;0
18.10.2011 00:00:00;310606.7816;0
19.10.2011 00:00:00;310606.7816;0
20.10.2011 00:00:00;310606.7816;0
24.10.2011 00:00:00;310606.7816;0
25.10.2011 00:00:00;310606.7816;0
26.10.2011 00:00:00;310606.7816;0
27.10.2011 00:00:00;310606.7816;0
31.10.2011 00:00:00;310606.7816;0
01.11.2011 00:00:00;310606.7816;0
02.11.2011 00:00:00;310606.7816;0
03.11.2011 00:00:00;310606.7816;0
07.11.2011 00:00:00;310606.7816;0
08.11.2011 00:00:00;310606.7816;0
09.11.2011 00:00:00;310606.7816;0
10.11.2011 00:00:00;310606.7816;0
14.11.2011 00:00:00;310606.7816;0
15.11.2011 00:00:00;310606.7816;0
16.11.2011 00:00:00;310606.7816;0
17.11.2011 00:00:00;310606.7816;0
21.11.2011 00:00:00;310606.7816;0
22.11.2011 00:00:00;310606.7816;0
23.11.2011 00:00:00;310606.7816;0
24.11.2011 00:00:00;310606.7816;0
28.11.2011 00:00:00;310606.7816;0
29.11.2011 00:00:00;310606.7816;0
30.11.2011 00:00:00;310606.7816;0
01.12.2011 00:00:00;310606.7816;0
05.12.2011 00:00:00;310606.7816;0
06.12.2011 00:00:00;310606.7816;0
07.12.2011 00:00:00;310606.7816;0
08.12.2011 00:00:00;310606.7816;0
12.12.2011 00:00:00;310606.7816;0
13.12.2011 00:00:00;310606.7816;0
14.12.2011 00:00:00;310606.7816;0
15.12.2011 00:00:00;310606.7816;0
19.12.2011 00:00:00;310606.7816;0
20.12.2011 00:00:00;310606.7816;0
21.12.2011 00:00:00;310606.7816;0
22.12.2011 00:00:00;310606.7816;0
23.12.2011 00:00:00;310606.7816;0
27.12.2011 00:00:00;310606.7816;0
28.12.2011 00:00:00;310606.7816;0
29.12.2011 00:00:00;311300.2929;0.2021
02.01.2012 00:00:00;311115.7355;0.2016
03.01.2012 00:00:00;310461.2165;0.1999
04.01.2012 00:00:00;311633.5732;0.2029
05.01.2012 00:00:00;315894.1903;0.9778
09.01.2012 00:00:00;317558.9979;0.9779
10.01.2012 00:00:00;318239.7232;0.9780
11.01.2012 00:00:00;322749.1557;0.9783
12.01.2012 00:00:00;323301.0788;0.9787
16.01.2012 00:00:00;322030.0412;0.9786
17.01.2012 00:00:00;323226.4566;0.9787
18.01.2012 00:00:00;324872.4740;0.9788
19.01.2012 00:00:00;322525.1623;0.9756
23.01.2012 00:00:00;317374.5669;0.9752
24.01.2012 00:00:00;318189.5444;0.9752
25.01.2012 00:00:00;319549.0846;0.9753
26.01.2012 00:00:00;312729.7067;0.9748
30.01.2012 00:00:00;311415.0064;0.9747
31.01.2012 00:00:00;308365.6016;0.9258
01.02.2012 00:00:00;311512.2840;0.9265
02.02.2012 00:00:00;313432.3930;0.9768
06.02.2012 00:00:00;319958.9595;0.9773
07.02.2012 00:00:00;318716.6881;0.9772
08.02.2012 00:00:00;315818.3905;0.9770
09.02.2012 00:00:00;315640.0689;0.9784
13.02.2012 00:00:00;320863.5408;0.9787
14.02.2012 00:00:00;323170.4455;0.9789
15.02.2012 00:00:00;323214.5180;0.9789
16.02.2012 00:00:00;327137.4826;0.9768
20.02.2012 00:00:00;322439.6514;0.9765
21.02.2012 00:00:00;320107.6735;0.9763
22.02.2012 00:00:00;320151.6024;0.9763
23.02.2012 00:00:00;321738.8903;0.9764
27.02.2012 00:00:00;321931.5806;0.9765
28.02.2012 00:00:00;319013.7592;0.9762
29.02.2012 00:00:00;325729.7368;0.9767
01.03.2012 00:00:00;329288.6905;0.9639
05.03.2012 00:00:00;331546.4549;0.9641
06.03.2012 00:00:00;325766.3826;0.9635
07.03.2012 00:00:00;330968.9594;0.9641
08.03.2012 00:00:00;331957.7606;0.9878
12.03.2012 00:00:00;339144.2085;0.9880
13.03.2012 00:00:00;343640.2934;0.9882
14.03.2012 00:00:00;343320.1483;0.9882
15.03.2012 00:00:00;342859.1706;0.9881
19.03.2012 00:00:00;338043.0511;0.9880
20.03.2012 00:00:00;337664.2472;0.9880
21.03.2012 00:00:00;341404.1836;0.9881
22.03.2012 00:00:00;340711.1849;0.9753
26.03.2012 00:00:00;343787.8847;0.9755
27.03.2012 00:00:00;342635.6454;0.9754
28.03.2012 00:00:00;341330.7544;0.9754
29.03.2012 00:00:00;339913.3802;0.9751
02.04.2012 00:00:00;341200.8856;0.9752
03.04.2012 00:00:00;342084.2657;0.9753
04.04.2012 00:00:00;343909.2964;0.9754
05.04.2012 00:00:00;346665.1378;0.9930
09.04.2012 00:00:00;344747.5162;0.9930
10.04.2012 00:00:00;330946.8004;0.9927
11.04.2012 00:00:00;341211.9676;0.9929
12.04.2012 00:00:00;344792.0752;0.9758
16.04.2012 00:00:00;346939.3059;0.9759
17.04.2012 00:00:00;346560.6497;0.9759
18.04.2012 00:00:00;347934.0595;0.9760
19.04.2012 00:00:00;345823.3637;0.9752
23.04.2012 00:00:00;344269.8731;0.9751
24.04.2012 00:00:00;341778.2752;0.9749
25.04.2012 00:00:00;349375.7153;0.9754
26.04.2012 00:00:00;361553.8713;0.9763
30.04.2012 00:00:00;361114.5512;0.9762
01.05.2012 00:00:00;362559.1816;0.9763
02.05.2012 00:00:00;371560.1556;0.9769
03.05.2012 00:00:00;368151.9111;0.9785
07.05.2012 00:00:00;365236.8461;0.9784
08.05.2012 00:00:00;362903.0616;0.9782
09.05.2012 00:00:00;367190.6125;0.9785
10.05.2012 00:00:00;366743.8456;0.9784
14.05.2012 00:00:00;365634.1313;0.9784
15.05.2012 00:00:00;367097.8072;0.9785
16.05.2012 00:00:00;371979.4280;0.9787
17.05.2012 00:00:00;356357.1594;0.9778
21.05.2012 00:00:00;357049.2900;0.7876
22.05.2012 00:00:00;359196.4848;0.7889
23.05.2012 00:00:00;368500.6610;0.7942
24.05.2012 00:00:00;372922.2381;0.9946
28.05.2012 00:00:00;375069.4397;0.9947
29.05.2012 00:00:00;383416.3126;0.9948
30.05.2012 00:00:00;378256.5854;0.9947
31.05.2012 00:00:00;382664.7089;0.9948
04.06.2012 00:00:00;361021.4556;0.9945
05.06.2012 00:00:00;368692.0828;0.9946
06.06.2012 00:00:00;376297.8484;0.9947
07.06.2012 00:00:00;370062.4035;0.9946
11.06.2012 00:00:00;370786.2931;0.9946
12.06.2012 00:00:00;377083.5387;0.9947
13.06.2012 00:00:00;360142.6806;0.9944
14.06.2012 00:00:00;361715.3249;0.9979
18.06.2012 00:00:00;372089.0117;0.9980
19.06.2012 00:00:00;370079.0985;0.9980
20.06.2012 00:00:00;366580.0170;0.9980
21.06.2012 00:00:00;361768.8683;0.9979
25.06.2012 00:00:00;363075.0303;0.9979
26.06.2012 00:00:00;367817.4552;0.9980
27.06.2012 00:00:00;364188.3823;0.9980
28.06.2012 00:00:00;357856.1393;0.9945
02.07.2012 00:00:00;368578.7647;0.9947
03.07.2012 00:00:00;371358.9864;0.9947
04.07.2012 00:00:00;370962.7186;0.9947
05.07.2012 00:00:00;379066.3791;0.9924
09.07.2012 00:00:00;374859.2956;0.9923
10.07.2012 00:00:00;373397.9684;0.9923
11.07.2012 00:00:00;371566.7950;0.9922
12.07.2012 00:00:00;376409.2189;0.9923
16.07.2012 00:00:00;381310.7528;0.9924
17.07.2012 00:00:00;383694.0962;0.9925
18.07.2012 00:00:00;384697.3974;0.9925
19.07.2012 00:00:00;384864.3307;0.9905
23.07.2012 00:00:00;383656.8712;0.9905
24.07.2012 00:00:00;385268.8935;0.9905
25.07.2012 00:00:00;386964.6851;0.9906
26.07.2012 00:00:00;397069.6630;0.9908
30.07.2012 00:00:00;403981.2461;0.9910
31.07.2012 00:00:00;401755.7113;0.9909
01.08.2012 00:00:00;396750.2754;0.9908
02.08.2012 00:00:00;397561.3852;0.9908
06.08.2012 00:00:00;401204.8350;0.9909
07.08.2012 00:00:00;402699.8237;0.9910
08.08.2012 00:00:00;405335.8165;0.9910
09.08.2012 00:00:00;404540.5032;0.9910
13.08.2012 00:00:00;400414.0373;0.9909
14.08.2012 00:00:00;400288.6651;0.9909
15.08.2012 00:00:00;403871.4239;0.9910
16.08.2012 00:00:00;405461.1109;1.0000
20.08.2012 00:00:00;407778.3291;1.0000
21.08.2012 00:00:00;400798.3494;1.0000
22.08.2012 00:00:00;404299.4564;1.0000
23.08.2012 00:00:00;403949.3246;1.0000
27.08.2012 00:00:00;410161.0669;1.0000
28.08.2012 00:00:00;411156.1963;1.0000
29.08.2012 00:00:00;412947.8309;1.0000
30.08.2012 00:00:00;408461.3684;1.0000
03.09.2012 00:00:00;408436.5345;1.0000
04.09.2012 00:00:00;411449.0974;1.0000
05.09.2012 00:00:00;408880.6034;1.0000
06.09.2012 00:00:00;414189.2169;1.0000
10.09.2012 00:00:00;401138.4666;1.0000
11.09.2012 00:00:00;396614.2714;1.0000
12.09.2012 00:00:00;393577.8965;1.0000
13.09.2012 00:00:00;403133.6952;0.9759
17.09.2012 00:00:00;401285.0844;0.9758
18.09.2012 00:00:00;399668.6860;0.9757
19.09.2012 00:00:00;404007.5137;0.9760
20.09.2012 00:00:00;405192.2463;0.9978
24.09.2012 00:00:00;409715.6927;0.9978
25.09.2012 00:00:00;407455.5737;0.9978
26.09.2012 00:00:00;404618.0065;0.9978
27.09.2012 00:00:00;413681.9727;0.9978
01.10.2012 00:00:00;417061.7010;0.9979
02.10.2012 00:00:00;415827.0651;0.9979
03.10.2012 00:00:00;422296.8109;0.9979
04.10.2012 00:00:00;424733.5656;0.9979
08.10.2012 00:00:00;419169.4874;0.9979
09.10.2012 00:00:00;413368.8440;0.9978
10.10.2012 00:00:00;411925.5513;0.9978
11.10.2012 00:00:00;409146.3141;0.9751
15.10.2012 00:00:00;411076.9227;0.9752
16.10.2012 00:00:00;414221.6367;0.9754
17.10.2012 00:00:00;416594.9059;0.9755
18.10.2012 00:00:00;411822.1211;0.9752
22.10.2012 00:00:00;411466.4023;0.9752
23.10.2012 00:00:00;404211.7473;0.7370
24.10.2012 00:00:00;412849.7365;0.7425
25.10.2012 00:00:00;398649.5316;0.9679
29.10.2012 00:00:00;397240.0641;0.9678
30.10.2012 00:00:00;398659.9161;0.9679
31.10.2012 00:00:00;395983.6873;0.9677
01.11.2012 00:00:00;402222.3640;0.9754
05.11.2012 00:00:00;404940.3953;0.9756
06.11.2012 00:00:00;408640.5904;0.9758
07.11.2012 00:00:00;404102.1331;0.9755
08.11.2012 00:00:00;398905.6990;0.9586
12.11.2012 00:00:00;401459.0344;0.9588
13.11.2012 00:00:00;404357.7923;0.9591
14.11.2012 00:00:00;398742.8489;0.9586
15.11.2012 00:00:00;394111.9518;0.9652
19.11.2012 00:00:00;401685.2629;0.9659
20.11.2012 00:00:00;404261.2440;0.9661
21.11.2012 00:00:00;403962.6461;0.9661
22.11.2012 00:00:00;406629.4519;0.9664
26.11.2012 00:00:00;403383.8479;0.9661
27.11.2012 00:00:00;403530.8366;0.9169
28.11.2012 00:00:00;405128.4056;0.9173
29.11.2012 00:00:00;403561.6922;0.9669
03.12.2012 00:00:00;398999.0939;0.9666
04.12.2012 00:00:00;399168.2000;0.9666
05.12.2012 00:00:00;401194.2905;0.9667
06.12.2012 00:00:00;403280.8331;0.9571
10.12.2012 00:00:00;401699.9029;0.9570
11.12.2012 00:00:00;402754.8181;0.9076
12.12.2012 00:00:00;400598.6099;0.9071
13.12.2012 00:00:00;396248.6281;0.9597
17.12.2012 00:00:00;399409.8711;0.9600
18.12.2012 00:00:00;398849.8680;0.9600
19.12.2012 00:00:00;400120.8932;0.9601
20.12.2012 00:00:00;400349.4911;0.9745
24.12.2012 00:00:00;394717.6026;0.9741
26.12.2012 00:00:00;394574.8645;0.9741
27.12.2012 00:00:00;395199.7431;0.9742
31.12.2012 00:00:00;395070.0054;0.9742
02.01.2013 00:00:00;402807.1722;0.9747
03.01.2013 00:00:00;405634.3672;0.9708
07.01.2013 00:00:00;408605.8554;0.9710
08.01.2013 00:00:00;409848.9171;0.9711
09.01.2013 00:00:00;414039.9497;0.9714
10.01.2013 00:00:00;415403.0269;0.9677
14.01.2013 00:00:00;414323.7369;0.9676
15.01.2013 00:00:00;407521.2187;0.9671
16.01.2013 00:00:00;407677.0850;0.9671
17.01.2013 00:00:00;410057.1081;0.9705
21.01.2013 00:00:00;411372.8580;0.9706
22.01.2013 00:00:00;410349.2906;0.9705
23.01.2013 00:00:00;406114.7554;0.9702
24.01.2013 00:00:00;409563.6483;0.9705
28.01.2013 00:00:00;408560.6058;0.9704
29.01.2013 00:00:00;404870.2979;0.9701
30.01.2013 00:00:00;402317.5840;0.9700
31.01.2013 00:00:00;403060.7331;0.9751
04.02.2013 00:00:00;397894.3303;0.9747
05.02.2013 00:00:00;400947.8239;0.9749
06.02.2013 00:00:00;404797.7477;0.9752
07.02.2013 00:00:00;404565.1054;0.9711
11.02.2013 00:00:00;408622.1427;0.9714
12.02.2013 00:00:00;416333.6525;0.9719
13.02.2013 00:00:00;414826.2769;0.9718
14.02.2013 00:00:00;416130.0613;0.9719
18.02.2013 00:00:00;422480.4808;0.9723
19.02.2013 00:00:00;429447.2516;0.9728
20.02.2013 00:00:00;422049.0309;0.9723
21.02.2013 00:00:00;417207.6912;0.9789
25.02.2013 00:00:00;418877.6948;0.9790
26.02.2013 00:00:00;421056.7358;0.9791
27.02.2013 00:00:00;424259.1591;0.9792
28.02.2013 00:00:00;432454.2457;0.9943
04.03.2013 00:00:00;435904.3524;0.9944
05.03.2013 00:00:00;437914.7537;0.9944
06.03.2013 00:00:00;429136.3105;0.9943
07.03.2013 00:00:00;424969.0372;0.9942
11.03.2013 00:00:00;425532.6667;0.9942
12.03.2013 00:00:00;427770.4039;0.9943
13.03.2013 00:00:00;425730.7989;0.9942
14.03.2013 00:00:00;424381.0389;0.9983
18.03.2013 00:00:00;421152.0283;0.9983
19.03.2013 00:00:00;419241.3056;0.8141
20.03.2013 00:00:00;421708.1381;0.8152
21.03.2013 00:00:00;418161.4993;0.9650
25.03.2013 00:00:00;419529.0557;0.9651
26.03.2013 00:00:00;423193.8525;0.9654
27.03.2013 00:00:00;425518.8875;0.9656
28.03.2013 00:00:00;424721.6588;0.9753
01.04.2013 00:00:00;423082.3166;0.9752
02.04.2013 00:00:00;427015.8709;0.9754
03.04.2013 00:00:00;426155.1570;0.9754
04.04.2013 00:00:00;422096.5805;0.9808
08.04.2013 00:00:00;411402.1983;0.9802
09.04.2013 00:00:00;412044.1387;0.9327
10.04.2013 00:00:00;418004.9099;0.9322
11.04.2013 00:00:00;411729.4511;0.9616
15.04.2013 00:00:00;410354.7509;0.9614
16.04.2013 00:00:00;410255.0675;0.9158
17.04.2013 00:00:00;403625.6499;0.9145
18.04.2013 00:00:00;397405.9591;0.9640
22.04.2013 00:00:00;409328.6889;0.9651
23.04.2013 00:00:00;410631.2026;0.9652
24.04.2013 00:00:00;405956.1993;0.9648
25.04.2013 00:00:00;404328.7315;0.9595
29.04.2013 00:00:00;406857.5131;0.9597
30.04.2013 00:00:00;408229.5338;0.9598
01.05.2013 00:00:00;407463.9560;0.9598
02.05.2013 00:00:00;414423.8426;0.9570
06.05.2013 00:00:00;422881.0478;0.9579
07.05.2013 00:00:00;421960.2981;0.9578
08.05.2013 00:00:00;423993.6264;0.9580
09.05.2013 00:00:00;416795.1067;0.9752
13.05.2013 00:00:00;425506.3526;0.9757
14.05.2013 00:00:00;440329.5805;0.9765
15.05.2013 00:00:00;444242.8805;0.9767
16.05.2013 00:00:00;443471.9550;0.9574
20.05.2013 00:00:00;446058.8999;0.9577
21.05.2013 00:00:00;449256.0880;0.9580
22.05.2013 00:00:00;432000.9117;0.9290
23.05.2013 00:00:00;429644.6685;0.9748
27.05.2013 00:00:00;434960.0178;0.9751
28.05.2013 00:00:00;445784.4885;0.9757
29.05.2013 00:00:00;438779.8597;0.9754
30.05.2013 00:00:00;440602.7981;0.9831
03.06.2013 00:00:00;427730.9581;0.9826
04.06.2013 00:00:00;425941.3053;0.9826
05.06.2013 00:00:00;422079.5676;0.9824
06.06.2013 00:00:00;418054.6838;0.9901
10.06.2013 00:00:00;424244.0411;0.9428
11.06.2013 00:00:00;415683.5685;0.9416
12.06.2013 00:00:00;414879.5750;0.6815
13.06.2013 00:00:00;414654.8133;0.9821
17.06.2013 00:00:00;422816.6067;0.9825
18.06.2013 00:00:00;426178.2709;0.9826
19.06.2013 00:00:00;422532.4701;0.9824
20.06.2013 00:00:00;411907.4144;0.9831
24.06.2013 00:00:00;403290.5913;0.9827
25.06.2013 00:00:00;408362.6665;0.7676
26.06.2013 00:00:00;418269.0216;0.7731
27.06.2013 00:00:00;424191.6677;0.9642
01.07.2013 00:00:00;429660.7577;0.9646
02.07.2013 00:00:00;426805.9993;0.9644
03.07.2013 00:00:00;428630.8306;0.9645
04.07.2013 00:00:00;433459.2642;0.9613
08.07.2013 00:00:00;444432.5209;0.9622
09.07.2013 00:00:00;444236.3320;0.9622
10.07.2013 00:00:00;442362.0892;0.9621
11.07.2013 00:00:00;442988.5662;0.9686
15.07.2013 00:00:00;449042.5383;0.9690
16.07.2013 00:00:00;436404.1559;0.9681
17.07.2013 00:00:00;440787.0596;0.9684
18.07.2013 00:00:00;445531.1357;0.9640
22.07.2013 00:00:00;452598.5726;0.9645
23.07.2013 00:00:00;450353.7003;0.9643
24.07.2013 00:00:00;459141.1039;0.9650
25.07.2013 00:00:00;460381.2346;0.9921
29.07.2013 00:00:00;458657.6243;0.9920
30.07.2013 00:00:00;460044.3614;0.9921
31.07.2013 00:00:00;463986.9918;0.9921
01.08.2013 00:00:00;480042.5318;0.9849
05.08.2013 00:00:00;502528.8202;0.9855
06.08.2013 00:00:00;487623.8548;0.9851
07.08.2013 00:00:00;476796.1138;0.9847
08.08.2013 00:00:00;492751.0170;0.9852
12.08.2013 00:00:00;489266.1274;0.9851
13.08.2013 00:00:00;491130.6527;0.9852
14.08.2013 00:00:00;490604.9085;0.9852
15.08.2013 00:00:00;484646.9958;0.9850
19.08.2013 00:00:00;467688.0762;0.9845
20.08.2013 00:00:00;466661.0325;0.9844
21.08.2013 00:00:00;470465.6134;0.9845
22.08.2013 00:00:00;489535.4134;0.9896
26.08.2013 00:00:00;490381.4800;0.9896
27.08.2013 00:00:00;471858.3485;0.9892
28.08.2013 00:00:00;475378.4190;0.9893
29.08.2013 00:00:00;483698.7881;0.9895
02.09.2013 00:00:00;484190.3340;0.9895
03.09.2013 00:00:00;490475.5628;0.9896
04.09.2013 00:00:00;489059.3460;0.9896
05.09.2013 00:00:00;494079.9504;0.9576
09.09.2013 00:00:00;495198.3607;0.9577
10.09.2013 00:00:00;510170.7466;0.9589
11.09.2013 00:00:00;511094.9426;0.9590
12.09.2013 00:00:00;512701.0183;0.9672
16.09.2013 00:00:00;517594.0881;0.9675
17.09.2013 00:00:00;519540.9917;0.9677
18.09.2013 00:00:00;524680.7640;0.9680
19.09.2013 00:00:00;528318.6888;0.9682
23.09.2013 00:00:00;528584.8898;0.9682
24.09.2013 00:00:00;537937.1434;0.9688
25.09.2013 00:00:00;536886.7296;0.9687
26.09.2013 00:00:00;549832.3503;0.9694
30.09.2013 00:00:00;558856.7423;0.9699
01.10.2013 00:00:00;572318.9952;0.9706
02.10.2013 00:00:00;565869.0525;0.9703
03.10.2013 00:00:00;562123.7430;0.9701
07.10.2013 00:00:00;569669.2221;0.9705
08.10.2013 00:00:00;556233.1089;0.9698
09.10.2013 00:00:00;550846.1293;0.9695
10.10.2013 00:00:00;566958.0944;0.9704
14.10.2013 00:00:00;557096.8285;0.9698
15.10.2013 00:00:00;569222.8816;0.9705
16.10.2013 00:00:00;576297.8901;0.9708
17.10.2013 00:00:00;576839.7647;0.9709
21.10.2013 00:00:00;567782.8801;0.9704
22.10.2013 00:00:00;568402.1487;0.9704
23.10.2013 00:00:00;550870.6827;0.9695
24.10.2013 00:00:00;555956.5472;0.9698
28.10.2013 00:00:00;532857.2907;0.9685
29.10.2013 00:00:00;550530.7432;0.9695
30.10.2013 00:00:00;540893.0557;0.9689
31.10.2013 00:00:00;560666.4968;0.9700
04.11.2013 00:00:00;572340.0545;0.9706
05.11.2013 00:00:00;571565.7401;0.9706
06.11.2013 00:00:00;579082.6303;0.9710
07.11.2013 00:00:00;565907.2467;0.9703
11.11.2013 00:00:00;574210.7648;0.9707
12.11.2013 00:00:00;569843.0926;0.9705
13.11.2013 00:00:00;572405.3979;0.9706
14.11.2013 00:00:00;575741.4189;0.9708
18.11.2013 00:00:00;566260.6825;0.9703
19.11.2013 00:00:00;556441.2524;0.8986
20.11.2013 00:00:00;546599.6594;0.8968
21.11.2013 00:00:00;562037.3312;0.9958
25.11.2013 00:00:00;565871.8798;0.9958
26.11.2013 00:00:00;569201.7502;0.9958
27.11.2013 00:00:00;573089.0044;0.9959
28.11.2013 00:00:00;580686.9363;0.9959
02.12.2013 00:00:00;582469.7322;0.9959
03.12.2013 00:00:00;571593.4075;0.9959
04.12.2013 00:00:00;562435.9749;0.9958
05.12.2013 00:00:00;560482.3452;0.9958
09.12.2013 00:00:00;570245.2719;0.9958
10.12.2013 00:00:00;569783.0843;0.9958
11.12.2013 00:00:00;566591.9289;0.9958
12.12.2013 00:00:00;565487.3681;0.9958
16.12.2013 00:00:00;575217.6014;0.9959
17.12.2013 00:00:00;571324.2300;0.9959
18.12.2013 00:00:00;579114.1223;0.9959
19.12.2013 00:00:00;585058.5395;0.9951
23.12.2013 00:00:00;586557.0309;0.9951
24.12.2013 00:00:00;588690.9313;0.9951
26.12.2013 00:00:00;588617.9705;0.9951
30.12.2013 00:00:00;586298.7562;0.9951
31.12.2013 00:00:00;591756.4913;0.9951
02.01.2014 00:00:00;608386.3851;0.9952
06.01.2014 00:00:00;623467.4882;0.9954
07.01.2014 00:00:00;648590.4855;0.9955
08.01.2014 00:00:00;655232.4924;0.9956
09.01.2014 00:00:00;650015.9827;0.9955
13.01.2014 00:00:00;648996.2654;0.9955
14.01.2014 00:00:00;649630.4377;0.9955
15.01.2014 00:00:00;652685.0752;0.9956
16.01.2014 00:00:00;639151.7375;0.9794
20.01.2014 00:00:00;629271.4287;0.9790
21.01.2014 00:00:00;630475.7099;0.9791
22.01.2014 00:00:00;629537.9066;0.9790
23.01.2014 00:00:00;648360.5310;0.9806
27.01.2014 00:00:00;606569.4895;0.9793
28.01.2014 00:00:00;630893.5322;0.9801
29.01.2014 00:00:00;626074.1160;0.9799
30.01.2014 00:00:00;641347.3694;0.9804
03.02.2014 00:00:00;621572.4572;0.9798
04.02.2014 00:00:00;620884.5683;0.9365
05.02.2014 00:00:00;625958.3423;0.9370
06.02.2014 00:00:00;641921.3808;0.9874
10.02.2014 00:00:00;651351.3283;0.9876
11.02.2014 00:00:00;653945.4731;0.9876
12.02.2014 00:00:00;666810.5658;0.9879
13.02.2014 00:00:00;663173.7667;0.9878
17.02.2014 00:00:00;665847.5432;0.9878
18.02.2014 00:00:00;668295.0251;0.9879
19.02.2014 00:00:00;665632.4415;0.9878
20.02.2014 00:00:00;661343.7962;0.9878
24.02.2014 00:00:00;657400.3670;0.9877
25.02.2014 00:00:00;654418.9112;0.9876
26.02.2014 00:00:00;651581.2632;0.9876
27.02.2014 00:00:00;655708.4709;0.9876
03.03.2014 00:00:00;641906.7896;0.9874
04.03.2014 00:00:00;665684.8634;0.9878
05.03.2014 00:00:00;673873.6553;0.9880
06.03.2014 00:00:00;683172.1441;0.9881
10.03.2014 00:00:00;675489.9375;0.9880
11.03.2014 00:00:00;677768.5631;0.9881
12.03.2014 00:00:00;667945.8276;0.9879
13.03.2014 00:00:00;649657.2408;0.9875
17.03.2014 00:00:00;652806.7483;0.9876
18.03.2014 00:00:00;656808.4561;0.9877
19.03.2014 00:00:00;652436.6550;0.9876
20.03.2014 00:00:00;657041.8807;0.9877
24.03.2014 00:00:00;628971.1115;0.9871
25.03.2014 00:00:00;630171.6502;0.9382
26.03.2014 00:00:00;634714.2084;0.9386
27.03.2014 00:00:00;639709.2068;0.9747
31.03.2014 00:00:00;649354.5530;0.9751
01.04.2014 00:00:00;669602.4525;0.9758
02.04.2014 00:00:00;668007.3302;0.9758
03.04.2014 00:00:00;671903.0017;0.9759
07.04.2014 00:00:00;660533.0755;0.9755
08.04.2014 00:00:00;646587.0926;0.9750
09.04.2014 00:00:00;654861.4755;0.9739
10.04.2014 00:00:00;648036.6319;0.9812
14.04.2014 00:00:00;618350.8518;0.9803
15.04.2014 00:00:00;607728.1614;0.9799
16.04.2014 00:00:00;618778.9835;0.7894
17.04.2014 00:00:00;619677.0464;0.9991
21.04.2014 00:00:00;622355.4332;0.9991
22.04.2014 00:00:00;638294.5900;0.9992
23.04.2014 00:00:00;634566.5583;0.9992
24.04.2014 00:00:00;629426.0606;0.9991
28.04.2014 00:00:00;622242.8246;0.9991
29.04.2014 00:00:00;628351.3297;0.9507
30.04.2014 00:00:00;634573.5838;0.9512
01.05.2014 00:00:00;633318.7115;0.9752
05.05.2014 00:00:00;638553.1732;0.9754
06.05.2014 00:00:00;636637.5601;0.9269
07.05.2014 00:00:00;632345.8157;0.9264
08.05.2014 00:00:00;634030.8757;0.9582
12.05.2014 00:00:00;658233.2226;0.9597
13.05.2014 00:00:00;653666.3286;0.9594
14.05.2014 00:00:00;652643.6959;0.9594
15.05.2014 00:00:00;644853.1004;0.9676
19.05.2014 00:00:00;641130.8635;0.9194
20.05.2014 00:00:00;649153.9308;0.8764
21.05.2014 00:00:00;658307.8855;0.8781
22.05.2014 00:00:00;661415.0746;0.9774
26.05.2014 00:00:00;665036.4055;0.9775
27.05.2014 00:00:00;670232.9984;0.9777
28.05.2014 00:00:00;675659.0350;0.9779
29.05.2014 00:00:00;677578.0911;0.9999
02.06.2014 00:00:00;675151.3875;0.9999
03.06.2014 00:00:00;672908.6458;0.9999
04.06.2014 00:00:00;683651.3973;0.9999
05.06.2014 00:00:00;687517.8571;0.9999
09.06.2014 00:00:00;703115.4591;0.9999
10.06.2014 00:00:00;701362.5095;0.9999
11.06.2014 00:00:00;698588.4633;0.9999
