Asof;Cash
05.10.2005 00:00:00;-9098.1388
05.10.2005 00:00:00;-21871.8049
05.10.2005 00:00:00;-34655.6472
05.10.2005 00:00:00;-47423.4081
05.10.2005 00:00:00;-60185.5386
05.10.2005 00:00:00;-72953.0889
05.10.2005 00:00:00;-85735.9077
05.10.2005 00:00:00;-97750.0981
05.10.2005 00:00:00;-72901.9857
05.10.2005 00:00:00;-94935.8783
05.10.2005 00:00:00;-50944.9555
05.10.2005 00:00:00;-38162.1367
05.10.2005 00:00:00;-25394.5864
05.10.2005 00:00:00;-12632.4559
05.10.2005 00:00:00;135.3050
06.10.2005 00:00:00;24743.2833
06.10.2005 00:00:00;37156.1887
06.10.2005 00:00:00;49264.5922
10.10.2005 00:00:00;61443.9679
10.10.2005 00:00:00;61703.8474
10.10.2005 00:00:00;73939.4718
11.10.2005 00:00:00;74116.9277
12.10.2005 00:00:00;86050.2971
12.10.2005 00:00:00;86223.5316
12.10.2005 00:00:00;74232.7255
12.10.2005 00:00:00;62289.9372
12.10.2005 00:00:00;50327.4458
12.10.2005 00:00:00;38367.6190
12.10.2005 00:00:00;26379.0281
12.10.2005 00:00:00;14390.4281
12.10.2005 00:00:00;2398.8225
12.10.2005 00:00:00;-9564.1355
12.10.2005 00:00:00;-21527.2606
12.10.2005 00:00:00;-33509.6598
12.10.2005 00:00:00;-45492.3375
12.10.2005 00:00:00;-57483.5096
12.10.2005 00:00:00;-69444.5603
12.10.2005 00:00:00;-81429.6869
12.10.2005 00:00:00;-69239.2472
12.10.2005 00:00:00;-57003.8044
12.10.2005 00:00:00;-45613.7936
12.10.2005 00:00:00;-33565.3859
12.10.2005 00:00:00;-21671.2562
12.10.2005 00:00:00;-10313.6284
12.10.2005 00:00:00;-10486.8629
12.10.2005 00:00:00;1726.1701
20.10.2005 00:00:00;2475.6239
20.10.2005 00:00:00;14195.7004
24.10.2005 00:00:00;14392.3682
25.10.2005 00:00:00;26881.7712
26.10.2005 00:00:00;27888.8244
26.10.2005 00:00:00;39755.5546
26.10.2005 00:00:00;51528.2886
26.10.2005 00:00:00;63008.7264
26.10.2005 00:00:00;74395.1473
26.10.2005 00:00:00;86048.3522
26.10.2005 00:00:00;73912.0889
26.10.2005 00:00:00;61757.4492
26.10.2005 00:00:00;49609.1784
26.10.2005 00:00:00;38285.3477
26.10.2005 00:00:00;26167.5520
26.10.2005 00:00:00;14025.0617
26.10.2005 00:00:00;1890.0590
26.10.2005 00:00:00;-10257.4325
26.10.2005 00:00:00;-21939.0976
26.10.2005 00:00:00;-34083.3882
26.10.2005 00:00:00;-46101.3001
26.10.2005 00:00:00;-58253.6759
26.10.2005 00:00:00;-70403.7547
26.10.2005 00:00:00;-82557.8578
26.10.2005 00:00:00;-71071.8308
26.10.2005 00:00:00;-59213.8308
26.10.2005 00:00:00;-47656.8604
26.10.2005 00:00:00;-59310.0653
26.10.2005 00:00:00;-47656.8604
26.10.2005 00:00:00;-59043.2813
26.10.2005 00:00:00;-47656.8604
26.10.2005 00:00:00;-59137.2982
26.10.2005 00:00:00;-47656.8604
26.10.2005 00:00:00;-59429.5944
26.10.2005 00:00:00;-47656.8604
26.10.2005 00:00:00;-59523.5906
26.10.2005 00:00:00;-47656.8604
26.10.2005 00:00:00;-35767.4002
26.10.2005 00:00:00;-24873.0566
26.10.2005 00:00:00;-12192.9090
26.10.2005 00:00:00;526.8020
26.10.2005 00:00:00;12680.9051
26.10.2005 00:00:00;6897.7410
27.10.2005 00:00:00;18696.8671
27.10.2005 00:00:00;19359.4331
10.11.2005 00:00:00;20273.5634
10.11.2005 00:00:00;31905.3352
10.11.2005 00:00:00;42617.1869
14.11.2005 00:00:00;42841.0713
15.11.2005 00:00:00;56323.5432
15.11.2005 00:00:00;58211.4321
16.11.2005 00:00:00;50266.2133
16.11.2005 00:00:00;23971.8740
16.11.2005 00:00:00;11038.2051
16.11.2005 00:00:00;-2417.8364
16.11.2005 00:00:00;-15876.3232
16.11.2005 00:00:00;-29332.7761
16.11.2005 00:00:00;-36063.0786
16.11.2005 00:00:00;-22734.0382
16.11.2005 00:00:00;-10434.4750
16.11.2005 00:00:00;1963.7347
29.11.2005 00:00:00;14045.6671
30.11.2005 00:00:00;27695.9348
30.11.2005 00:00:00;39917.2684
30.11.2005 00:00:00;26278.7520
30.11.2005 00:00:00;12633.8799
30.11.2005 00:00:00;-1013.1933
30.11.2005 00:00:00;-13234.5269
30.11.2005 00:00:00;-1013.1933
30.11.2005 00:00:00;12633.8799
30.11.2005 00:00:00;6961.9620
01.12.2005 00:00:00;12876.6322
07.12.2005 00:00:00;-10910.7854
07.12.2005 00:00:00;-24993.3646
07.12.2005 00:00:00;-39065.3548
07.12.2005 00:00:00;-45515.8027
07.12.2005 00:00:00;-32333.8386
07.12.2005 00:00:00;-6581.1828
07.12.2005 00:00:00;7155.5807
14.12.2005 00:00:00;34368.3136
14.12.2005 00:00:00;21012.4900
14.12.2005 00:00:00;7729.1289
14.12.2005 00:00:00;-5626.9443
14.12.2005 00:00:00;-18943.3497
14.12.2005 00:00:00;-32297.4428
14.12.2005 00:00:00;-45647.6177
14.12.2005 00:00:00;-59000.4130
14.12.2005 00:00:00;-72359.8136
14.12.2005 00:00:00;-85719.9467
14.12.2005 00:00:00;-99061.5773
14.12.2005 00:00:00;-86118.6487
14.12.2005 00:00:00;-72212.3509
14.12.2005 00:00:00;-58620.6412
14.12.2005 00:00:00;-32743.2366
14.12.2005 00:00:00;-19401.6060
14.12.2005 00:00:00;-6041.4729
14.12.2005 00:00:00;7317.9277
15.12.2005 00:00:00;20019.7802
19.12.2005 00:00:00;33086.0167
22.12.2005 00:00:00;35415.9014
22.12.2005 00:00:00;48417.8940
23.12.2005 00:00:00;62134.3545
28.12.2005 00:00:00;75619.6236
28.12.2005 00:00:00;61881.4502
28.12.2005 00:00:00;48152.8303
28.12.2005 00:00:00;34414.2444
28.12.2005 00:00:00;20720.5073
28.12.2005 00:00:00;7005.1871
28.12.2005 00:00:00;-6703.9038
28.12.2005 00:00:00;-20439.9307
28.12.2005 00:00:00;-34160.8735
28.12.2005 00:00:00;-47885.8729
28.12.2005 00:00:00;-35188.6507
28.12.2005 00:00:00;-21967.5369
28.12.2005 00:00:00;-8874.0691
28.12.2005 00:00:00;3563.4309
11.01.2006 00:00:00;5362.5043
11.01.2006 00:00:00;6292.6582
11.01.2006 00:00:00;6372.8038
11.01.2006 00:00:00;20450.1289
11.01.2006 00:00:00;6599.4075
11.01.2006 00:00:00;-6505.4651
11.01.2006 00:00:00;-18208.2944
11.01.2006 00:00:00;-32834.5353
11.01.2006 00:00:00;-40261.1479
11.01.2006 00:00:00;-54770.9011
11.01.2006 00:00:00;-69264.6143
11.01.2006 00:00:00;-83341.9394
11.01.2006 00:00:00;-69264.6143
11.01.2006 00:00:00;-55647.3906
11.01.2006 00:00:00;-42011.2225
11.01.2006 00:00:00;-27517.5093
11.01.2006 00:00:00;-13522.2577
11.01.2006 00:00:00;-13602.4033
11.01.2006 00:00:00;1054.2231
12.01.2006 00:00:00;1332.1889
12.01.2006 00:00:00;15486.1964
16.01.2006 00:00:00;29769.6080
18.01.2006 00:00:00;15827.2407
18.01.2006 00:00:00;1857.4256
18.01.2006 00:00:00;-12110.4423
18.01.2006 00:00:00;1675.7026
23.01.2006 00:00:00;16220.4932
25.01.2006 00:00:00;30090.5055
25.01.2006 00:00:00;36627.3020
25.01.2006 00:00:00;22316.5612
25.01.2006 00:00:00;8021.4542
25.01.2006 00:00:00;-6297.6833
25.01.2006 00:00:00;-20629.3014
25.01.2006 00:00:00;-34961.8179
25.01.2006 00:00:00;-49278.5702
25.01.2006 00:00:00;-20873.9308
25.01.2006 00:00:00;4622.5407
02.02.2006 00:00:00;6386.4773
02.02.2006 00:00:00;20717.2806
02.02.2006 00:00:00;34211.2167
06.02.2006 00:00:00;49561.3870
06.02.2006 00:00:00;64081.7542
08.02.2006 00:00:00;78377.7498
08.02.2006 00:00:00;92534.4342
08.02.2006 00:00:00;77503.5749
08.02.2006 00:00:00;62467.2729
08.02.2006 00:00:00;48156.5043
08.02.2006 00:00:00;33115.9050
08.02.2006 00:00:00;18846.5210
08.02.2006 00:00:00;3813.2204
09.02.2006 00:00:00;18150.5490
09.02.2006 00:00:00;32302.6697
22.02.2006 00:00:00;33716.8094
22.02.2006 00:00:00;48897.8546
22.02.2006 00:00:00;49613.4689
22.02.2006 00:00:00;34483.5668
22.02.2006 00:00:00;4513.8825
22.02.2006 00:00:00;-7738.6392
22.02.2006 00:00:00;-22788.3604
22.02.2006 00:00:00;-37910.0045
22.02.2006 00:00:00;-53012.5045
22.02.2006 00:00:00;-68142.3333
22.02.2006 00:00:00;-83266.3363
22.02.2006 00:00:00;-54958.4040
22.02.2006 00:00:00;-37367.8680
22.02.2006 00:00:00;-22243.8650
22.02.2006 00:00:00;-7114.0362
22.02.2006 00:00:00;7988.4638
23.02.2006 00:00:00;8043.0136
23.02.2006 00:00:00;9159.9796
27.02.2006 00:00:00;9539.9743
27.02.2006 00:00:00;10397.0342
28.02.2006 00:00:00;25370.4085
28.02.2006 00:00:00;40313.9040
08.03.2006 00:00:00;52161.5618
08.03.2006 00:00:00;37203.4374
08.03.2006 00:00:00;22258.6052
08.03.2006 00:00:00;7302.9613
08.03.2006 00:00:00;-7649.8281
08.03.2006 00:00:00;-22591.5209
08.03.2006 00:00:00;-37546.3590
08.03.2006 00:00:00;-52496.7650
08.03.2006 00:00:00;-67452.3218
08.03.2006 00:00:00;-82388.5919
08.03.2006 00:00:00;-24747.8618
08.03.2006 00:00:00;-9237.9824
08.03.2006 00:00:00;-21085.6402
08.03.2006 00:00:00;5774.5742
21.03.2006 00:00:00;8701.3985
22.03.2006 00:00:00;24116.4337
22.03.2006 00:00:00;38040.8682
22.03.2006 00:00:00;38567.4901
22.03.2006 00:00:00;53068.9815
22.03.2006 00:00:00;66977.0103
22.03.2006 00:00:00;53155.6591
22.03.2006 00:00:00;37621.9281
22.03.2006 00:00:00;22160.0999
22.03.2006 00:00:00;6665.9910
22.03.2006 00:00:00;-8828.9796
22.03.2006 00:00:00;-22737.0084
22.03.2006 00:00:00;-8828.9796
22.03.2006 00:00:00;-23330.4710
22.03.2006 00:00:00;-8828.9796
22.03.2006 00:00:00;6665.9910
23.03.2006 00:00:00;6815.6032
27.03.2006 00:00:00;22432.2127
03.04.2006 00:00:00;34749.2068
05.04.2006 00:00:00;49589.5949
05.04.2006 00:00:00;65216.6356
05.04.2006 00:00:00;49691.3980
05.04.2006 00:00:00;37019.1053
05.04.2006 00:00:00;22901.7601
05.04.2006 00:00:00;7381.4530
05.04.2006 00:00:00;-8096.5262
05.04.2006 00:00:00;-23602.5050
05.04.2006 00:00:00;-39116.8743
05.04.2006 00:00:00;-54633.7779
05.04.2006 00:00:00;-70260.8186
05.04.2006 00:00:00;-54633.7779
05.04.2006 00:00:00;-69474.1660
05.04.2006 00:00:00;-54633.7779
05.04.2006 00:00:00;-24279.3617
05.04.2006 00:00:00;-8441.8349
05.04.2006 00:00:00;7075.0687
06.04.2006 00:00:00;21419.2520
11.04.2006 00:00:00;35106.0446
17.04.2006 00:00:00;35209.5818
19.04.2006 00:00:00;20856.8830
19.04.2006 00:00:00;-6900.6917
19.04.2006 00:00:00;-22109.4613
19.04.2006 00:00:00;-37322.6126
19.04.2006 00:00:00;-52537.8259
19.04.2006 00:00:00;-67745.7517
19.04.2006 00:00:00;-82955.0082
19.04.2006 00:00:00;-98160.7630
19.04.2006 00:00:00;-17201.4380
19.04.2006 00:00:00;-1616.4778
19.04.2006 00:00:00;13589.2770
24.04.2006 00:00:00;28698.4388
27.04.2006 00:00:00;29163.5790
27.04.2006 00:00:00;56501.2300
27.04.2006 00:00:00;56709.9299
01.05.2006 00:00:00;70920.5250
01.05.2006 00:00:00;85000.7600
01.05.2006 00:00:00;99326.7389
03.05.2006 00:00:00;112422.3755
03.05.2006 00:00:00;99086.8009
03.05.2006 00:00:00;85253.7927
03.05.2006 00:00:00;70442.6101
03.05.2006 00:00:00;55638.9859
03.05.2006 00:00:00;40820.9919
03.05.2006 00:00:00;26018.6711
03.05.2006 00:00:00;11212.9884
03.05.2006 00:00:00;-3607.2306
03.05.2006 00:00:00;-16702.8672
03.05.2006 00:00:00;-3607.2306
03.05.2006 00:00:00;11212.9884
10.05.2006 00:00:00;-6216.0184
10.05.2006 00:00:00;-21703.6723
10.05.2006 00:00:00;-37144.5482
10.05.2006 00:00:00;-52630.9242
10.05.2006 00:00:00;-37223.9534
10.05.2006 00:00:00;-22524.5694
10.05.2006 00:00:00;-8176.2244
10.05.2006 00:00:00;6488.0604
11.05.2006 00:00:00;19364.4889
15.05.2006 00:00:00;33380.4724
15.05.2006 00:00:00;34014.7789
16.05.2006 00:00:00;47586.9086
16.05.2006 00:00:00;47688.4446
16.05.2006 00:00:00;62216.5525
17.05.2006 00:00:00;76406.8284
17.05.2006 00:00:00;90558.8204
17.05.2006 00:00:00;104047.4867
17.05.2006 00:00:00;104148.0362
17.05.2006 00:00:00;116551.1260
17.05.2006 00:00:00;102268.7373
17.05.2006 00:00:00;87998.5916
17.05.2006 00:00:00;73716.6974
17.05.2006 00:00:00;59446.6753
17.05.2006 00:00:00;45169.4664
17.05.2006 00:00:00;30888.5845
17.05.2006 00:00:00;16610.0414
17.05.2006 00:00:00;2327.8215
17.05.2006 00:00:00;28466.9174
17.05.2006 00:00:00;16063.8276
17.05.2006 00:00:00;42799.3768
17.05.2006 00:00:00;42698.8273
17.05.2006 00:00:00;57152.8140
18.05.2006 00:00:00;70565.7584
24.05.2006 00:00:00;70794.5519
24.05.2006 00:00:00;84282.2935
24.05.2006 00:00:00;98061.3236
24.05.2006 00:00:00;111578.7525
24.05.2006 00:00:00;124402.4145
24.05.2006 00:00:00;138272.9058
24.05.2006 00:00:00;152135.5891
24.05.2006 00:00:00;166261.9263
25.05.2006 00:00:00;180047.0922
31.05.2006 00:00:00;181309.8392
31.05.2006 00:00:00;167396.0028
31.05.2006 00:00:00;153420.6899
31.05.2006 00:00:00;139447.2884
31.05.2006 00:00:00;153801.5324
31.05.2006 00:00:00;167774.9339
01.06.2006 00:00:00;168074.8402
05.06.2006 00:00:00;181804.9667
07.06.2006 00:00:00;195796.3130
07.06.2006 00:00:00;209025.8811
07.06.2006 00:00:00;225143.1047
13.06.2006 00:00:00;248700.5519
14.06.2006 00:00:00;235100.0003
14.06.2006 00:00:00;221516.6278
14.06.2006 00:00:00;207908.3598
14.06.2006 00:00:00;194297.0274
14.06.2006 00:00:00;218900.4663
21.06.2006 00:00:00;205222.6844
21.06.2006 00:00:00;191548.2677
21.06.2006 00:00:00;177892.3280
21.06.2006 00:00:00;191267.7953
21.06.2006 00:00:00;205633.8624
21.06.2006 00:00:00;219499.1078
28.06.2006 00:00:00;206137.7289
28.06.2006 00:00:00;213013.7755
05.07.2006 00:00:00;202503.2843
05.07.2006 00:00:00;217679.0482
12.07.2006 00:00:00;204228.2888
12.07.2006 00:00:00;216980.4623
18.07.2006 00:00:00;218722.5252
20.07.2006 00:00:00;229521.5445
24.07.2006 00:00:00;242804.7561
26.07.2006 00:00:00;254726.5015
26.07.2006 00:00:00;241384.9427
26.07.2006 00:00:00;228048.2118
26.07.2006 00:00:00;214714.9350
09.08.2006 00:00:00;223002.4417
09.08.2006 00:00:00;211424.9080
09.08.2006 00:00:00;198572.1412
09.08.2006 00:00:00;208538.3354
16.08.2006 00:00:00;219403.3580
16.08.2006 00:00:00;206650.4128
16.08.2006 00:00:00;193901.7541
16.08.2006 00:00:00;207098.4307
17.08.2006 00:00:00;216677.3221
21.08.2006 00:00:00;216807.6405
23.08.2006 00:00:00;216939.2875
23.08.2006 00:00:00;204274.4663
23.08.2006 00:00:00;191611.2351
23.08.2006 00:00:00;191479.5881
23.08.2006 00:00:00;204324.5785
04.09.2006 00:00:00;204556.6854
06.09.2006 00:00:00;217055.2207
06.09.2006 00:00:00;204689.1252
20.09.2006 00:00:00;220303.0632
27.09.2006 00:00:00;207223.7232
27.09.2006 00:00:00;194144.0374
27.09.2006 00:00:00;207593.8989
04.10.2006 00:00:00;195837.5179
04.10.2006 00:00:00;182672.5416
04.10.2006 00:00:00;195065.5416
04.10.2006 00:00:00;207503.8713
18.10.2006 00:00:00;221223.4991
18.10.2006 00:00:00;207978.0119
18.10.2006 00:00:00;194741.2696
18.10.2006 00:00:00;181494.1547
18.10.2006 00:00:00;168249.1143
18.10.2006 00:00:00;154994.6380
18.10.2006 00:00:00;141740.6532
18.10.2006 00:00:00;128498.3336
18.10.2006 00:00:00;115249.3516
18.10.2006 00:00:00;102010.1997
18.10.2006 00:00:00;88762.2550
18.10.2006 00:00:00;75510.4205
18.10.2006 00:00:00;62257.1455
18.10.2006 00:00:00;49017.9936
18.10.2006 00:00:00;35775.0197
18.10.2006 00:00:00;22526.8037
18.10.2006 00:00:00;9286.2794
18.10.2006 00:00:00;-3923.3265
18.10.2006 00:00:00;9286.2794
01.11.2006 00:00:00;9572.2165
01.11.2006 00:00:00;9647.7829
01.11.2006 00:00:00;22533.4927
01.11.2006 00:00:00;22644.9139
01.11.2006 00:00:00;34481.9250
01.11.2006 00:00:00;46421.3700
01.11.2006 00:00:00;33536.5225
01.11.2006 00:00:00;20651.9258
01.11.2006 00:00:00;7755.4768
01.11.2006 00:00:00;-5095.4132
01.11.2006 00:00:00;-17989.3459
01.11.2006 00:00:00;-30859.1742
01.11.2006 00:00:00;-43758.1630
01.11.2006 00:00:00;-56639.0911
01.11.2006 00:00:00;-69521.2734
01.11.2006 00:00:00;-56233.2590
01.11.2006 00:00:00;-40678.9045
01.11.2006 00:00:00;-52618.3495
01.11.2006 00:00:00;-40678.9045
01.11.2006 00:00:00;-52515.9156
01.11.2006 00:00:00;-40678.9045
01.11.2006 00:00:00;-27796.7222
01.11.2006 00:00:00;-14915.7941
01.11.2006 00:00:00;-2016.8053
01.11.2006 00:00:00;10765.8238
02.11.2006 00:00:00;23456.5997
02.11.2006 00:00:00;23807.0800
02.11.2006 00:00:00;36711.3600
02.11.2006 00:00:00;49530.2838
13.11.2006 00:00:00;61107.3446
13.11.2006 00:00:00;74011.8946
15.11.2006 00:00:00;60681.3912
15.11.2006 00:00:00;62199.5286
15.11.2006 00:00:00;49216.6060
15.11.2006 00:00:00;35907.6103
15.11.2006 00:00:00;23199.3925
15.11.2006 00:00:00;10079.3525
15.11.2006 00:00:00;-3239.3021
15.11.2006 00:00:00;-15420.1655
15.11.2006 00:00:00;-29133.7572
15.11.2006 00:00:00;-14629.1183
15.11.2006 00:00:00;-1470.3405
15.11.2006 00:00:00;12243.2512
15.11.2006 00:00:00;6813.0370
22.11.2006 00:00:00;-6595.7657
22.11.2006 00:00:00;-20005.1865
22.11.2006 00:00:00;-33407.9628
22.11.2006 00:00:00;-46784.2267
22.11.2006 00:00:00;-21297.2875
22.11.2006 00:00:00;4471.1786
27.11.2006 00:00:00;16856.1686
29.11.2006 00:00:00;17954.6255
29.11.2006 00:00:00;5002.8429
29.11.2006 00:00:00;-7901.6533
29.11.2006 00:00:00;-20839.2533
29.11.2006 00:00:00;-33789.3969
29.11.2006 00:00:00;-46729.4744
29.11.2006 00:00:00;-59679.9021
29.11.2006 00:00:00;-41986.7634
29.11.2006 00:00:00;-29417.4303
29.11.2006 00:00:00;-16271.1869
29.11.2006 00:00:00;-4247.6002
29.11.2006 00:00:00;8702.8275
07.12.2006 00:00:00;20883.1539
13.12.2006 00:00:00;33861.3087
13.12.2006 00:00:00;45739.2969
13.12.2006 00:00:00;32646.2212
13.12.2006 00:00:00;8589.0086
13.12.2006 00:00:00;-4482.5901
13.12.2006 00:00:00;-17568.8685
13.12.2006 00:00:00;-30663.1462
13.12.2006 00:00:00;-43749.1006
13.12.2006 00:00:00;-56824.0452
13.12.2006 00:00:00;-69921.2052
13.12.2006 00:00:00;-83002.0729
13.12.2006 00:00:00;-96099.6249
13.12.2006 00:00:00;-82808.3200
13.12.2006 00:00:00;-94686.3082
13.12.2006 00:00:00;-82808.3200
13.12.2006 00:00:00;-70297.8166
13.12.2006 00:00:00;-57785.6757
13.12.2006 00:00:00;-43760.0900
13.12.2006 00:00:00;-31092.9754
13.12.2006 00:00:00;-44071.1302
13.12.2006 00:00:00;-31092.9754
13.12.2006 00:00:00;-18335.6154
13.12.2006 00:00:00;-5554.3560
13.12.2006 00:00:00;7543.1960
20.12.2006 00:00:00;-3982.4662
20.12.2006 00:00:00;-16327.8862
20.12.2006 00:00:00;-28527.1791
20.12.2006 00:00:00;-41579.8521
20.12.2006 00:00:00;-54656.1049
20.12.2006 00:00:00;-67722.6217
20.12.2006 00:00:00;-80812.3097
20.12.2006 00:00:00;-93897.7122
20.12.2006 00:00:00;-80953.2171
20.12.2006 00:00:00;-30683.7666
20.12.2006 00:00:00;-17859.5133
20.12.2006 00:00:00;-4263.2954
20.12.2006 00:00:00;8822.1071
28.12.2006 00:00:00;22020.7320
03.01.2007 00:00:00;22120.4297
03.01.2007 00:00:00;33783.5239
03.01.2007 00:00:00;46819.7268
03.01.2007 00:00:00;37916.1700
03.01.2007 00:00:00;26405.0219
03.01.2007 00:00:00;13469.2272
03.01.2007 00:00:00;79.1172
03.01.2007 00:00:00;-13216.1953
03.01.2007 00:00:00;-26510.2471
03.01.2007 00:00:00;-39802.6031
03.01.2007 00:00:00;-27088.0086
03.01.2007 00:00:00;-40124.2115
03.01.2007 00:00:00;-27088.0086
03.01.2007 00:00:00;-38751.1028
03.01.2007 00:00:00;-27088.0086
03.01.2007 00:00:00;-13965.3270
03.01.2007 00:00:00;-672.9710
03.01.2007 00:00:00;12621.0808
03.01.2007 00:00:00;6935.0707
04.01.2007 00:00:00;12764.1566
04.01.2007 00:00:00;12933.6973
08.01.2007 00:00:00;26274.2437
17.01.2007 00:00:00;43407.4765
17.01.2007 00:00:00;14544.7625
17.01.2007 00:00:00;-10454.9800
17.01.2007 00:00:00;-38996.0953
17.01.2007 00:00:00;-53216.4152
17.01.2007 00:00:00;-67811.5549
17.01.2007 00:00:00;-56096.7926
17.01.2007 00:00:00;-29768.6326
17.01.2007 00:00:00;-2714.6326
17.01.2007 00:00:00;11880.5071
17.01.2007 00:00:00;7317.0672
31.01.2007 00:00:00;7412.2656
31.01.2007 00:00:00;-7189.5840
31.01.2007 00:00:00;-21785.6354
31.01.2007 00:00:00;-3275.8315
31.01.2007 00:00:00;-3371.0299
31.01.2007 00:00:00;11384.7212
07.02.2007 00:00:00;-2977.9705
07.02.2007 00:00:00;-29411.9202
07.02.2007 00:00:00;-14744.3291
07.02.2007 00:00:00;7643.5089
14.02.2007 00:00:00;-7492.1501
14.02.2007 00:00:00;-22624.1289
14.02.2007 00:00:00;-37761.9883
14.02.2007 00:00:00;-52903.5738
14.02.2007 00:00:00;3095.6595
22.02.2007 00:00:00;19660.7728
28.02.2007 00:00:00;34603.4085
28.02.2007 00:00:00;19296.9085
28.02.2007 00:00:00;3952.9596
28.02.2007 00:00:00;-11386.5753
28.02.2007 00:00:00;-26721.6186
28.02.2007 00:00:00;-42065.7286
28.02.2007 00:00:00;-27713.3954
28.02.2007 00:00:00;-13849.5590
28.02.2007 00:00:00;-6552.2494
28.02.2007 00:00:00;8791.8606
05.03.2007 00:00:00;35425.3162
06.03.2007 00:00:00;47391.2089
08.03.2007 00:00:00;62649.8385
14.03.2007 00:00:00;77847.4339
14.03.2007 00:00:00;91966.0224
14.03.2007 00:00:00;76663.9819
14.03.2007 00:00:00;61346.7552
14.03.2007 00:00:00;46034.9142
14.03.2007 00:00:00;30756.4874
14.03.2007 00:00:00;15444.2141
14.03.2007 00:00:00;162.7304
14.03.2007 00:00:00;-15138.0357
14.03.2007 00:00:00;-2188.2200
14.03.2007 00:00:00;-16306.8085
14.03.2007 00:00:00;-2188.2200
14.03.2007 00:00:00;13112.5461
28.03.2007 00:00:00;27615.0869
28.03.2007 00:00:00;12448.6585
28.03.2007 00:00:00;-2003.2908
28.03.2007 00:00:00;-17159.6835
28.03.2007 00:00:00;-32299.5204
28.03.2007 00:00:00;-47460.8094
28.03.2007 00:00:00;-62623.0913
28.03.2007 00:00:00;-77769.0127
28.03.2007 00:00:00;-6519.6240
28.03.2007 00:00:00;-21022.1648
28.03.2007 00:00:00;-6519.6240
28.03.2007 00:00:00;8626.2974
02.04.2007 00:00:00;22392.6151
11.04.2007 00:00:00;9113.5543
11.04.2007 00:00:00;9627.9551
11.04.2007 00:00:00;-5914.5841
11.04.2007 00:00:00;-21456.9178
11.04.2007 00:00:00;-36976.7988
11.04.2007 00:00:00;-52491.9143
11.04.2007 00:00:00;-68034.8705
11.04.2007 00:00:00;-52165.6074
11.04.2007 00:00:00;-35890.0150
11.04.2007 00:00:00;-20015.6960
11.04.2007 00:00:00;-4053.8118
11.04.2007 00:00:00;11489.1444
25.04.2007 00:00:00;26881.4716
25.04.2007 00:00:00;-2881.5740
25.04.2007 00:00:00;-17815.0894
25.04.2007 00:00:00;-33387.3601
25.04.2007 00:00:00;-48954.5966
25.04.2007 00:00:00;-64509.1228
25.04.2007 00:00:00;-80022.4238
25.04.2007 00:00:00;-95583.8533
25.04.2007 00:00:00;-80538.7493
25.04.2007 00:00:00;-65138.0605
25.04.2007 00:00:00;-47928.5605
25.04.2007 00:00:00;-31649.9989
25.04.2007 00:00:00;-1632.5410
25.04.2007 00:00:00;13928.8885
30.04.2007 00:00:00;28591.2876
09.05.2007 00:00:00;44136.7549
09.05.2007 00:00:00;27899.4716
09.05.2007 00:00:00;11671.0490
09.05.2007 00:00:00;-4515.5635
09.05.2007 00:00:00;-20664.1322
09.05.2007 00:00:00;-36879.3742
09.05.2007 00:00:00;-51920.5268
09.05.2007 00:00:00;-68155.9111
09.05.2007 00:00:00;-4569.2986
09.05.2007 00:00:00;11048.6114
23.05.2007 00:00:00;11648.5957
23.05.2007 00:00:00;-4749.8324
23.05.2007 00:00:00;-36703.6890
23.05.2007 00:00:00;-53043.1580
23.05.2007 00:00:00;-35855.4182
23.05.2007 00:00:00;-20080.0683
23.05.2007 00:00:00;-4431.2206
23.05.2007 00:00:00;11993.0529
06.06.2007 00:00:00;29751.0569
06.06.2007 00:00:00;13301.1517
06.06.2007 00:00:00;-3134.8109
06.06.2007 00:00:00;-19609.1743
06.06.2007 00:00:00;-36080.3003
06.06.2007 00:00:00;-52534.4586
06.06.2007 00:00:00;-69003.6586
06.06.2007 00:00:00;-85477.9430
06.06.2007 00:00:00;-101943.1961
06.06.2007 00:00:00;-39857.9948
06.06.2007 00:00:00;-18667.2674
06.06.2007 00:00:00;-2298.2735
06.06.2007 00:00:00;14166.9796
20.06.2007 00:00:00;31102.2896
20.06.2007 00:00:00;15004.3002
20.06.2007 00:00:00;-2070.0584
20.06.2007 00:00:00;-19129.8691
20.06.2007 00:00:00;-36199.4669
20.06.2007 00:00:00;-53265.5919
20.06.2007 00:00:00;-36545.3906
20.06.2007 00:00:00;-19347.2103
20.06.2007 00:00:00;-3896.9598
20.06.2007 00:00:00;13169.1652
27.06.2007 00:00:00;-3697.4414
27.06.2007 00:00:00;-20559.3703
27.06.2007 00:00:00;-3846.5038
27.06.2007 00:00:00;12973.8564
04.07.2007 00:00:00;29713.6681
04.07.2007 00:00:00;12663.7592
04.07.2007 00:00:00;-21183.6594
04.07.2007 00:00:00;-33692.9202
04.07.2007 00:00:00;-50719.1500
04.07.2007 00:00:00;-68033.8677
04.07.2007 00:00:00;-52140.1097
04.07.2007 00:00:00;-35633.3715
04.07.2007 00:00:00;-52373.1832
04.07.2007 00:00:00;-35633.3715
04.07.2007 00:00:00;-18894.1682
04.07.2007 00:00:00;-1933.8090
04.07.2007 00:00:00;15380.9087
04.07.2007 00:00:00;8839.4964
10.07.2007 00:00:00;25096.6310
