TicketFee;TransactionDateTime;SecurityId;Shares;TargetAmountEur;TransactionType;Cancelled;TargetWeight;EffectiveWeight;EffectiveAmountEur
50;04.11.2015 00:00:00;401420;357;13525.5984;1;0;0.05;0.0499;13502.1549
50;04.11.2015 00:00:00;430564;351;13525.5984;1;0;0.05;0.0499;13506.6591
50;04.11.2015 00:00:00;404186;219;13525.5984;1;0;0.05;0.0498;13478.0090
50;04.11.2015 00:00:00;402544;-110;-6833;2;0;0;-0.0255;-6895.3863
50;11.11.2015 00:00:00;432558;2543;13610.6158;1;0;0.05;0.0500;13606.3670
50;11.11.2015 00:00:00;429766;235;13610.6158;1;0;0.05;0.0499;13591.5531
50;11.11.2015 00:00:00;425405;158;13610.6158;1;0;0.05;0.0499;13576.3072
50;11.11.2015 00:00:00;433011;2235;13610.6158;1;0;0.05;0.0500;13608.2817
50;11.11.2015 00:00:00;431772;133;13610.6158;1;0;0.05;0.0496;13513.2165
50;11.11.2015 00:00:00;432356;-2119;-13132;2;0;0;-0.0483;-13138.1798
50;25.11.2015 00:00:00;412479;86;13752.9836;1;0;0.05;0.0500;13746.2075
50;25.11.2015 00:00:00;405326;119;13752.9836;1;0;0.05;0.0499;13716.8438
50;25.11.2015 00:00:00;406173;-475;-13484;2;0;0;-0.0490;-13484.2981
50;25.11.2015 00:00:00;401420;-358;-13078;2;0;0;-0.0477;-13114.2830
50;04.12.2015 00:00:00;432558;-2544;-12306;2;0;0;-0.0435;-12310.4756
50;09.12.2015 00:00:00;432558;2477;14001.7828;1;0;0.05;0.0500;13997.4530
50;11.12.2015 00:00:00;433011;-2236;-12968;2;0;0;-0.0477;-12973.4985
50;11.12.2015 00:00:00;429766;-236;-13024;2;0;0;-0.0481;-13079.3047
50;11.12.2015 00:00:00;431772;-134;-12353;2;0;0;-0.0457;-12445.7299
50;11.12.2015 00:00:00;405531;-363;-12703;2;0;0;-0.0467;-12703.1269
50;16.12.2015 00:00:00;424984;189;13825.1137;1;0;0.05;0.0499;13794.4602
50;16.12.2015 00:00:00;425443;280;13825.1137;1;0;0.05;0.0499;13783.7097
50;16.12.2015 00:00:00;432993;1834;13825.1137;1;0;0.05;0.0500;13819.4101
50;16.12.2015 00:00:00;406166;103;6580.7541;1;0;0.0238;0.0237;6555.3486
50;30.12.2015 00:00:00;430770;155;8632;3;0;0.10;0.0303;8624.0709
50;30.12.2015 00:00:00;425405;-159;-13688;2;0;0;-0.0484;-13774.2692
50;06.01.2016 00:00:00;406173;438;13767.9704;1;0;0.05;0.0499;13742.3505
50;06.01.2016 00:00:00;414004;68;5810.0835;1;0;0.0211;0.0209;5765.2311
50;06.01.2016 00:00:00;424505;-5723;-14612;2;0;0;-0.0531;-14612.0860
50;08.01.2016 00:00:00;412479;-86;-12892;2;0;0;-0.0485;-12892.1130
50;08.01.2016 00:00:00;417857;-90;-2419;3;0;0.05;-0.0092;-2445.6163
50;11.01.2016 00:00:00;405326;-3;-310;3;0;0.05;-0.0013;-339.5703
50;13.01.2016 00:00:00;430770;-512;-23893;2;0;0;-0.0917;-23939.4784
50;13.01.2016 00:00:00;433004;747;13050.0573;1;0;0.05;0.0500;13049.6046
50;13.01.2016 00:00:00;405480;3360;13050.0573;1;0;0.05;0.0500;13046.3553
50;13.01.2016 00:00:00;419491;56;13050.0573;1;0;0.05;0.0493;12867.3056
50;15.01.2016 00:00:00;424984;-11;-707;3;0;0.05;-0.0031;-764.4664
50;15.01.2016 00:00:00;433229;-168;-1635;3;0;0.05;-0.0066;-1642.9005
50;15.01.2016 00:00:00;433040;-107;-4790;3;0;0.05;-0.0194;-4822.7775
50;15.01.2016 00:00:00;432558;-2478;-12418;2;0;0;-0.0500;-12422.6007
50;15.01.2016 00:00:00;406166;-103;-5643;2;0;0;-0.0227;-5643.0227
50;15.01.2016 00:00:00;427635;-31;-1248;3;0;0.05;-0.0050;-1254.2746
50;15.01.2016 00:00:00;417857;-489;-12079;2;0;0;-0.0487;-12103.3416
50;15.01.2016 00:00:00;430564;-351;-11836;2;0;0;-0.0476;-11836.2928
50;18.01.2016 00:00:00;405326;-1;-83;3;0;0.05;-0.0004;-107.4008
50;19.01.2016 00:00:00;425443;-5;-204;3;0;0.05;-0.0009;-227.8690
50;20.01.2016 00:00:00;432993;-131;-949;3;0;0.05;-0.0038;-951.715
50;20.01.2016 00:00:00;414004;-69;-5294;2;0;0;-0.0217;-5371.7314
50;20.01.2016 00:00:00;400004;134;12375.3069;1;0;0.05;0.0500;12368.066
50;20.01.2016 00:00:00;400750;464;12375.3069;1;0;0.05;0.0499;12362.8237
50;20.01.2016 00:00:00;414658;299;12375.3069;1;0;0.05;0.0500;12369.3017
50;20.01.2016 00:00:00;405480;-3360;-13046;2;0;0;-0.0527;-13046.3553
50;20.01.2016 00:00:00;404186;-220;-13073;2;0;0;-0.0531;-13132.5810
50;22.01.2016 00:00:00;424984;-178;-12491;2;0;0;-0.0496;-12491.4011
50;22.01.2016 00:00:00;433229;-14;-134;3;0;0.05;-0.0006;-140.1537
50;27.01.2016 00:00:00;433040;-275;-12418;2;0;0;-0.0490;-12418.4276
50;27.01.2016 00:00:00;412620;-485;-15201;2;0;0;-0.0600;-15201.4259
50;27.01.2016 00:00:00;405480;3264;12675.8765;1;0;0.05;0.0500;12673.6023
50;27.01.2016 00:00:00;405476;3109;12675.8765;1;0;0.05;0.0500;12673.1317
50;27.01.2016 00:00:00;430770;235;12675.8765;1;0;0.05;0.0498;12630.8967
50;27.01.2016 00:00:00;405461;1736;12675.8765;1;0;0.05;0.0500;12673.3327
50;27.01.2016 00:00:00;401362;1465;12675.8765;1;0;0.05;0.0500;12672.9722
50;27.01.2016 00:00:00;414658;-299;-12369;2;0;0;-0.0488;-12369.3017
50;27.01.2016 00:00:00;400750;-465;-12363;2;0;0;-0.0489;-12389.4677
50;29.01.2016 00:00:00;433229;-32;-326;3;0;0.05;-0.0013;-333.3872
50;03.02.2016 00:00:00;432993;-1704;-12381;2;0;0;-0.0496;-12388.08
50;03.02.2016 00:00:00;405326;-3;-238;3;0;0.05;-0.0013;-332.2257
50;03.02.2016 00:00:00;417600;434;12497.6630;1;0;0.05;0.0499;12478.5805
50;03.02.2016 00:00:00;433237;2452;12497.6630;1;0;0.05;0.0500;12492.940
50;03.02.2016 00:00:00;414858;240;12497.6630;1;0;0.05;0.0499;12460.6192
50;03.02.2016 00:00:00;433011;1934;12497.6630;1;0;0.05;0.0500;12494.8440
50;03.02.2016 00:00:00;431285;101;12497.6630;1;0;0.05;0.0499;12470.5559
50;03.02.2016 00:00:00;428488;209;12497.6630;1;0;0.05;0.0499;12465.0733
50;03.02.2016 00:00:00;431772;122;12497.6630;1;0;0.05;0.0498;12446.2973
50;03.02.2016 00:00:00;400750;469;12497.6630;1;0;0.05;0.0500;12496.0438
50;03.02.2016 00:00:00;433229;-1225;-11689;2;0;0;-0.0468;-11698.0709
50;03.02.2016 00:00:00;405480;-3265;-12674;2;0;0;-0.0507;-12677.4851
50;03.02.2016 00:00:00;405461;-1736;-11481;2;0;0;-0.0459;-11481.3769
50;05.02.2016 00:00:00;419491;-56;-11918;2;0;0;-0.0493;-11918.2194
50;08.02.2016 00:00:00;406173;-25;-693;3;0;0.05;-0.0030;-705.0698
50;08.02.2016 00:00:00;433004;-20;-320;3;0;0.05;-0.0014;-320.7465
50;08.02.2016 00:00:00;400004;-134;-11561;2;0;0;-0.0496;-11561.118
50;08.02.2016 00:00:00;427635;-11;-399;3;0;0.05;-0.0019;-432.0898
50;10.02.2016 00:00:00;405326;-112;-10113;2;0;0;-0.0430;-10113.4765
50;10.02.2016 00:00:00;427635;-297;-11912;2;0;0;-0.0509;-11952.0920
50;10.02.2016 00:00:00;431285;-101;-10825;2;0;0;-0.0461;-10825.1497
50;10.02.2016 00:00:00;431772;-123;-11005;2;0;0;-0.0472;-11094.9361
50;10.02.2016 00:00:00;400750;-469;-12496;2;0;0;-0.0532;-12496.0438
50;10.02.2016 00:00:00;401362;-1465;-11657;2;0;0;-0.0496;-11657.4349
50;10.02.2016 00:00:00;433011;-1935;-11424;2;0;0;-0.0486;-11429.5014
50;10.02.2016 00:00:00;433237;-2452;-11322;2;0;0;-0.0482;-11322.1100
50;10.02.2016 00:00:00;433004;-727;-12238;2;0;0;-0.0521;-12238.4194
50;10.02.2016 00:00:00;406173;-414;-12544;2;0;0;-0.0535;-12574.0277
50;12.02.2016 00:00:00;430770;-236;-11333;2;0;0;-0.0486;-11380.9494
50;17.02.2016 00:00:00;410971;151;11862.9685;1;0;0.05;0.0498;11823.5849
50;02.03.2016 00:00:00;431539;8967;12141.7880;1;0;0.05;0.0500;12141.318
50;02.03.2016 00:00:00;406173;366;12141.7880;1;0;0.05;0.0499;12120.0177
50;02.03.2016 00:00:00;408696;5914;12141.7880;1;0;0.05;0.0500;12141.442
50;02.03.2016 00:00:00;414217;1539;12141.7880;1;0;0.05;0.0500;12138.0310
50;02.03.2016 00:00:00;414017;501;12141.7880;1;0;0.05;0.0500;12140.9679
50;02.03.2016 00:00:00;414334;1133;12141.7880;1;0;0.05;0.0500;12140.7824
50;02.03.2016 00:00:00;414013;1465;12141.7880;1;0;0.05;0.0500;12136.1747
50;02.03.2016 00:00:00;431710;1829;12141.7880;1;0;0.05;0.0500;12135.415
50;02.03.2016 00:00:00;403723;213;12141.7880;1;0;0.05;0.0498;12089.9335
50;02.03.2016 00:00:00;433237;2455;12141.7880;1;0;0.05;0.0500;12139.975
50;02.03.2016 00:00:00;405480;3127;12141.7880;1;0;0.05;0.0500;12141.6527
50;09.03.2016 00:00:00;433004;596;11982.7858;1;0;0.05;0.0500;11973.6113
50;09.03.2016 00:00:00;405480;-3128;-12142;2;0;0;-0.0507;-12145.5355
50;23.03.2016 00:00:00;432861;1139;12120.9759;1;0;0.05;0.0500;12118.96
50;23.03.2016 00:00:00;414013;-1466;-12781;2;0;0;-0.0528;-12789.4596
50;30.03.2016 00:00:00;406173;-367;-10870;2;0;0;-0.0450;-10899.4296
50;30.03.2016 00:00:00;405466;615;12117.3310;1;0;0.05;0.0500;12109.35
50;30.03.2016 00:00:00;432646;393;12117.3310;1;0;0.05;0.0500;12117.0674
50;30.03.2016 00:00:00;414217;-1539;-11249;2;0;0;-0.0464;-11249.4055
50;13.04.2016 00:00:00;431733;10223;12339.8671;1;0;0.05;0.0500;12339.161
50;13.04.2016 00:00:00;404048;7668;12339.8671;1;0;0.05;0.0500;12338.7438
50;13.04.2016 00:00:00;408696;-5914;-11662;2;0;0;-0.0473;-11662.408
50;13.04.2016 00:00:00;403723;-213;-11855;2;0;0;-0.0480;-11855.1440
50;20.04.2016 00:00:00;414013;1137;12403.9263;1;0;0.05;0.0500;12401.4472
50;20.04.2016 00:00:00;405466;-616;-11870;2;0;0;-0.0479;-11888.8
50;22.04.2016 00:00:00;432899;-44;-3675;3;0;0.05;-0.0152;-3685.00
50;27.04.2016 00:00:00;404161;3725;12284.2703;1;0;0.05;0.0500;12282.7528
50;27.04.2016 00:00:00;404072;936;12284.2703;1;0;0.05;0.0500;12279.2079
50;27.04.2016 00:00:00;414858;-240;-12613;2;0;0;-0.0513;-12613.1542
50;27.04.2016 00:00:00;432646;-393;-12111;2;0;0;-0.0493;-12111.0149
50;29.04.2016 00:00:00;417600;-434;-11783;2;0;0;-0.0477;-11783.3028
50;03.05.2016 00:00:00;404048;-7669;-11573;2;0;0;-0.0481;-11574.1562
50;04.05.2016 00:00:00;410971;-152;-11209;2;0;0;-0.0477;-11282.9243
50;04.05.2016 00:00:00;400004;105;11821.2743;1;0;0.05;0.0500;11816.70
50;04.05.2016 00:00:00;414675;355;11821.2743;1;0;0.05;0.0499;11793.1680
50;04.05.2016 00:00:00;425025;366;11821.2743;1;0;0.05;0.0500;11817.7546
50;04.05.2016 00:00:00;405480;3044;11821.2743;1;0;0.05;0.0500;11819.3767
50;04.05.2016 00:00:00;432899;-146;-13036;2;0;0;-0.0555;-13125.4
50;09.05.2016 00:00:00;414013;-1137;-10494;2;0;0;-0.0448;-10494.1569
50;10.05.2016 00:00:00;431733;-10224;-11542;2;0;0;-0.0492;-11542.896
50;11.05.2016 00:00:00;404072;-937;-10202;2;0;0;-0.0432;-10212.5787
50;11.05.2016 00:00:00;403926;181;11832.1657;1;0;0.05;0.0499;11819.1480
50;11.05.2016 00:00:00;405326;88;11832.1657;1;0;0.05;0.0500;11827.0032
50;11.05.2016 00:00:00;421268;270;11832.1657;1;0;0.05;0.0500;11825.4899
50;11.05.2016 00:00:00;403988;287;11832.1657;1;0;0.05;0.0499;11799.3352
50;11.05.2016 00:00:00;405480;-3044;-11819;2;0;0;-0.0499;-11819.3767
50;18.05.2016 00:00:00;417857;310;11934.3680;1;0;0.05;0.0499;11915.2557
50;18.05.2016 00:00:00;431539;-8968;-11922;2;0;0;-0.0500;-11922.9560
50;06.06.2016 00:00:00;425443;-37;-1963;3;0;0.05;-0.0078;-1982.0150
50;08.06.2016 00:00:00;424505;3567;12782.5395;1;0;0.05;0.0500;12779.5554
50;08.06.2016 00:00:00;429122;60;12782.5395;1;0;0.05;0.0493;12602.3166
50;08.06.2016 00:00:00;425443;-239;-12481;2;0;0;-0.0490;-12533.0291
50;08.06.2016 00:00:00;425025;-367;-11893;2;0;0;-0.0466;-11925.2457
50;15.06.2016 00:00:00;431549;1250;12445.8536;1;0;0.05;0.0500;12436.4463
50;15.06.2016 00:00:00;405476;-3110;-12887;2;0;0;-0.0518;-12890.8883
50;17.06.2016 00:00:00;433004;-98;-2458;3;0;0.05;-0.0098;-2460.7724
50;27.06.2016 00:00:00;433004;-498;-12489;2;0;0;-0.0499;-12489.4250
50;27.06.2016 00:00:00;414334;-36;-407;3;0;0.05;-0.0016;-410.2221
50;27.06.2016 00:00:00;403988;-287;-11037;2;0;0;-0.0441;-11037.0536
50;29.06.2016 00:00:00;433004;472;12941.3730;1;0;0.05;0.0499;12917.6281
50;29.06.2016 00:00:00;410971;133;12941.3730;1;0;0.05;0.0498;12900.9641
50;29.06.2016 00:00:00;413995;132;12941.3730;1;0;0.05;0.0497;12868.1863
50;29.06.2016 00:00:00;424505;-3568;-12399;2;0;0;-0.0479;-12402.1491
50;06.07.2016 00:00:00;431710;540;6099;3;0;0.10;0.0228;6091.20
50;06.07.2016 00:00:00;414334;-1098;-13255;2;0;0;-0.0496;-13266.5864
50;29.07.2016 00:00:00;413995;-133;-12337;2;0;0;-0.0447;-12430.1512
50;03.08.2016 00:00:00;432791;10389;13874.7283;1;0;0.05;0.0500;13874.0939
50;08.08.2016 00:00:00;428488;-9;-581;3;0;0.05;-0.0022;-631.0158
50;15.08.2016 00:00:00;433004;-472;-11655;2;0;0;-0.0408;-11655.3352
50;15.08.2016 00:00:00;428488;-201;-13668;2;0;0;-0.0481;-13736.1964
50;17.08.2016 00:00:00;431842;729;14049.4207;1;0;0.05;0.0500;14036.9255
50;17.08.2016 00:00:00;431733;8125;14049.4207;1;0;0.05;0.0500;14048.125
50;17.08.2016 00:00:00;401362;1195;14049.4207;1;0;0.05;0.0500;14048.0731
50;17.08.2016 00:00:00;405326;-88;-13162;2;0;0;-0.0468;-13162.2163
50;24.08.2016 00:00:00;410971;-133;-11738;2;0;0;-0.0422;-11738.0068
50;24.08.2016 00:00:00;404203;449;13915.4297;1;0;0.05;0.0499;13899.5199
50;31.08.2016 00:00:00;432356;1398;13643.7255;1;0;0.05;0.0500;13639.8072
50;31.08.2016 00:00:00;431733;-8125;-10400;2;0;0;-0.0381;-10400.00
50;07.09.2016 00:00:00;404166;628;13939.9373;1;0;0.05;0.0499;13919.5588
50;07.09.2016 00:00:00;421268;-271;-12435;2;0;0;-0.0448;-12480.9926
50;07.09.2016 00:00:00;429122;-34;-7249;3;0;0.0212299824886083768346020934;-0.0268;-7461.6739
50;09.09.2016 00:00:00;400004;-13;-1769;3;0;0.05;-0.0070;-1873.859
50;09.09.2016 00:00:00;404161;-1185;-6231;3;0;0.05;-0.0233;-6234.0615
50;09.09.2016 00:00:00;403926;-181;-12398;2;0;0;-0.0464;-12398.0562
50;14.09.2016 00:00:00;429122;-26;-5485;2;0;0;-0.0206;-5485.0360
50;14.09.2016 00:00:00;428774;618;13340.7319;1;0;0.05;0.0500;13330.26
50;14.09.2016 00:00:00;428190;415;13340.7319;1;0;0.05;0.0499;13309.3714
50;16.09.2016 00:00:00;404161;-59;-316;3;0;0.05;-0.0012;-319.7044
50;04.10.2016 00:00:00;431710;-874;-8110;3;0;0.05;-0.0292;-8110.72
50;04.10.2016 00:00:00;414017;-50;-1506;3;0;0.05;-0.0055;-1534.9108
50;05.10.2016 00:00:00;430185;2951;13822.9402;1;0;0.05;0.0500;13822.4056
50;05.10.2016 00:00:00;404139;3795;13822.9402;1;0;0.05;0.0500;13821.390
50;05.10.2016 00:00:00;431733;7463;13822.9402;1;0;0.05;0.0500;13821.476
50;05.10.2016 00:00:00;414349;266;13822.9402;1;0;0.05;0.0500;13811.5244
50;05.10.2016 00:00:00;432791;-10389;-18674;2;0;0;-0.0675;-18674.2275
50;05.10.2016 00:00:00;431710;-1495;-13081;2;0;0;-0.0473;-13081.25
50;05.10.2016 00:00:00;414017;-452;-13930;2;0;0;-0.0505;-13960.7822
50;12.10.2016 00:00:00;412479;58;13873.2631;1;0;0.05;0.0496;13767.6927
50;12.10.2016 00:00:00;428190;-416;-13276;2;0;0;-0.0480;-13307.6183
50;19.10.2016 00:00:00;432356;-1398;-12803;2;0;0;-0.0461;-12803.0643
50;19.10.2016 00:00:00;427614;471;13881.2154;1;0;0.05;0.0500;13879.5004
50;26.10.2016 00:00:00;433039;4526;13968.9834;1;0;0.05;0.0500;13968.2252
50;26.10.2016 00:00:00;428774;-618;-13083;2;0;0;-0.0468;-13083.06
50;02.11.2016 00:00:00;404203;-449;-13095;2;0;0;-0.0478;-13095.1601
50;02.11.2016 00:00:00;403805;15219;13693.7117;1;0;0.05;0.0500;13693.6047
50;04.11.2016 00:00:00;404166;-1;-4;3;0;0.05;-0.0001;-21.1184
50;04.11.2016 00:00:00;400004;-92;-12138;2;0;0;-0.0458;-12138.388
50;09.11.2016 00:00:00;401362;-1195;-13444;2;0;0;-0.0487;-13444.4124
50;09.11.2016 00:00:00;433237;-2456;-16105;2;0;0;-0.0583;-16111.36
50;09.11.2016 00:00:00;425132;67;13811.9031;1;0;0.05;0.0499;13797.2864
50;09.11.2016 00:00:00;400764;262;13811.9031;1;0;0.05;0.0498;13766.6697
50;09.11.2016 00:00:00;400866;992;13811.9031;1;0;0.05;0.0500;13803.7095
50;11.11.2016 00:00:00;432861;-39;-489;3;0;0.05;-0.0018;-499.98
50;14.11.2016 00:00:00;412479;-59;-11787;2;0;0;-0.0422;-11989.8256
50;16.11.2016 00:00:00;417857;371;31884;3;0;0.2;0.1089;31848.1638
50;16.11.2016 00:00:00;404161;1589;11420;3;0;0.10;0.0390;11418.0532
50;16.11.2016 00:00:00;427614;-471;-13839;2;0;0;-0.0473;-13839.2528
50;16.11.2016 00:00:00;404166;-627;-14039;2;0;0;-0.0480;-14039.0669
50;16.11.2016 00:00:00;425132;-38;-7692;3;0;0.0210969443978430556815527381;-0.0269;-7862.3759
50;30.11.2016 00:00:00;400778;1211;15461.9594;1;0;0.05;0.0500;15457.1456
50;30.11.2016 00:00:00;432861;-1100;-14850;2;0;0;-0.0480;-14850.0
50;07.12.2016 00:00:00;404161;3151;27990;3;0;0.2;0.0873;27988.0702
50;07.12.2016 00:00:00;425132;-29;-6193;2;0;0;-0.0193;-6193.1153
50;07.12.2016 00:00:00;431842;-729;-16378;2;0;0;-0.0511;-16378.1682
50;14.12.2016 00:00:00;430185;-246;-1499;3;0;0.05;-0.0045;-1500.6107
50;04.01.2017 00:00:00;430185;-295;-2151;3;0;0.05;-0.0061;-2155.2763
50;11.01.2017 00:00:00;432356;1416;17647.4405;1;0;0.05;0.0500;17640.0659
50;11.01.2017 00:00:00;431733;-7463;-16620;2;0;0;-0.0471;-16620.101
50;18.01.2017 00:00:00;430185;-34;-241;3;0;0.05;-0.0007;-241.3968
50;25.01.2017 00:00:00;431549;691;12428;3;0;0.10;0.0356;12414.2852
50;25.01.2017 00:00:00;414675;-356;-18360;2;0;0;-0.0528;-18411.5073
50;01.02.2017 00:00:00;430185;-2376;-16087;2;0;0;-0.0441;-16087.5000
50;01.02.2017 00:00:00;405630;622;18251.0926;1;0;0.05;0.0500;18248.8079
50;08.03.2017 00:00:00;430185;2567;18809.9408;1;0;0.05;0.0500;18808.5914
50;08.03.2017 00:00:00;405630;-622;-17396;2;0;0;-0.0462;-17396.4813
50;15.03.2017 00:00:00;431668;372;18890.6052;1;0;0.05;0.0500;18881.8392
50;15.03.2017 00:00:00;431549;-1942;-30077;2;0;0;-0.0796;-30092.2293
50;21.03.2017 00:00:00;414349;-267;-15184;2;0;0;-0.0413;-15240.9091
50;21.03.2017 00:00:00;400866;-992;-15511;2;0;0;-0.0421;-15511.4730
50;22.03.2017 00:00:00;400061;879;18626.0825;1;0;0.05;0.0500;18624.7431
50;22.03.2017 00:00:00;426913;1955;18626.0825;1;0;0.05;0.0500;18616.9907
50;22.03.2017 00:00:00;431842;646;18626.0825;1;0;0.05;0.0500;18611.3164
50;22.03.2017 00:00:00;400764;-263;-15362;2;0;0;-0.0414;-15420.1796
50;27.03.2017 00:00:00;400778;-1211;-15665;2;0;0;-0.0422;-15665.2855
50;29.03.2017 00:00:00;405414;6194;18893.4848;1;0;0.05;0.0500;18891.70
50;05.04.2017 00:00:00;433039;6115;43768;3;0;0.2;0.1149;43767.1912
50;05.04.2017 00:00:00;400061;-879;-17378;2;0;0;-0.0456;-17378.0258
50;05.04.2017 00:00:00;431842;-646;-19067;2;0;0;-0.0501;-19067.0826
50;05.04.2017 00:00:00;426913;-1956;-19143;2;0;0;-0.0503;-19152.7086
50;26.04.2017 00:00:00;430185;-654;-6388;3;0;0.05;-0.0171;-6397.2675
50;26.04.2017 00:00:00;405591;650;18721.6420;1;0;0.05;0.0499;18696.0174
50;02.05.2017 00:00:00;404161;-3611;-34178;3;0;0.0948583982551103855659916086;-0.0949;-34182.2785
50;03.05.2017 00:00:00;426913;1625;18071.2154;1;0;0.05;0.0500;18066.6244
50;03.05.2017 00:00:00;429657;1728;18071.2154;1;0;0.05;0.0500;18065.8651
50;03.05.2017 00:00:00;400363;472;18071.2154;1;0;0.05;0.0500;18069.1417
50;03.05.2017 00:00:00;417586;214;8059.7621;1;0;0.0223;0.0223;8050.4211
50;03.05.2017 00:00:00;404161;-3611;-34389;2;0;0;-0.0952;-34398.3589
50;17.05.2017 00:00:00;405591;-650;-16525;2;0;0;-0.0432;-16525.1606
50;17.05.2017 00:00:00;430185;-214;-2406;3;0;0.05;-0.0063;-2408.4169
50;17.05.2017 00:00:00;414217;2329;19123.6913;1;0;0.05;0.0500;19120.1382
50;24.05.2017 00:00:00;400700;48901;19741.6140;1;0;0.05;0.0500;19741.4385
50;24.05.2017 00:00:00;417586;-214;-7897;2;0;0;-0.0200;-7897.3076
50;24.05.2017 00:00:00;405414;-6194;-20254;2;0;0;-0.0513;-20254.38
50;31.05.2017 00:00:00;430185;-1699;-19421;2;0;0;-0.0484;-19421.2466
50;31.05.2017 00:00:00;402552;294;20081.4186;1;0;0.05;0.0500;20068.0987
50;07.06.2017 00:00:00;430185;1745;20593.5940;1;0;0.05;0.0500;20585.7780
50;07.06.2017 00:00:00;400700;-48903;-17350;2;0;0;-0.0421;-17350.3091
50;16.06.2017 00:00:00;403805;-877;-1253;3;0;0.05;-0.0031;-1253.8221
50;20.06.2017 00:00:00;402552;-294;-19310;2;0;0;-0.0467;-19310.3015
50;21.06.2017 00:00:00;431072;61;20775.0526;1;0;0.05;0.0496;20603.3740
50;23.06.2017 00:00:00;403805;-14343;-20343;2;0;0;-0.0491;-20344.3581
50;28.06.2017 00:00:00;400024;1020;20432.8069;1;0;0.05;0.0500;20416.320
50;03.07.2017 00:00:00;417857;-341;-41738;3;0;0.1051665234882694662263931552;-0.1053;-41799.6129
50;05.07.2017 00:00:00;431072;-62;-17610;2;0;0;-0.0452;-17898.2216
50;05.07.2017 00:00:00;400025;1791;19797.7451;1;0;0.05;0.0500;19790.55
50;05.07.2017 00:00:00;406173;391;19797.7451;1;0;0.05;0.0500;19778.4351
50;05.07.2017 00:00:00;421225;407;19797.7451;1;0;0.05;0.0500;19788.7384
50;19.07.2017 00:00:00;421225;-407;-18331;2;0;0;-0.0438;-18331.1683
50;19.07.2017 00:00:00;425184;1005;20946.9458;1;0;0.05;0.0500;20943.8632
50;21.07.2017 00:00:00;400024;-1020;-18932;2;0;0;-0.0460;-18932.220
50;26.07.2017 00:00:00;404079;4047;20725.7919;1;0;0.05;0.0500;20720.9851
50;02.08.2017 00:00:00;429657;-1728;-18194;2;0;0;-0.0440;-18194.3910
50;02.08.2017 00:00:00;406173;-392;-19488;2;0;0;-0.0473;-19537.8079
50;02.08.2017 00:00:00;400025;-1792;-19558;2;0;0;-0.0473;-19568.64
50;02.08.2017 00:00:00;430185;-1745;-18198;2;0;0;-0.0440;-18198.1636
50;02.08.2017 00:00:00;400363;-473;-18937;2;0;0;-0.0459;-18976.9818
50;02.08.2017 00:00:00;404079;-4047;-20456;2;0;0;-0.0495;-20456.3664
50;02.08.2017 00:00:00;426913;-1625;-18200;2;0;0;-0.0440;-18200.4063
50;02.08.2017 00:00:00;425184;-1006;-20747;2;0;0;-0.0502;-20767.5539
50;02.08.2017 00:00:00;414217;-2330;-23293;2;0;0;-0.0564;-23302.9485
50;02.08.2017 00:00:00;404139;-3796;-23871;2;0;0;-0.0578;-23876.84
50;02.08.2017 00:00:00;431668;-372;-23533;2;0;0;-0.0569;-23533.2177
50;02.08.2017 00:00:00;432356;-1417;-28857;2;0;0;-0.0699;-28876.9670
50;09.08.2017 00:00:00;417857;208;30567;3;0;0.2;0.0758;30489.1879
50;09.08.2017 00:00:00;433039;-2454;-21106;3;0;0.1752316613396249904218775489;-0.0525;-21113.9355
50;16.08.2017 00:00:00;433039;-8187;-73269;2;0;0;-0.1824;-73269.1281
50;18.10.2017 00:00:00;430185;1102;20816.4847;1;0;0.05;0.0500;20808.9995
50;18.10.2017 00:00:00;400024;817;20816.4847;1;0;0.05;0.0499;20792.65
50;18.10.2017 00:00:00;424505;2982;20816.4847;1;0;0.05;0.0500;20811.7294
50;18.10.2017 00:00:00;430360;120;20816.4847;1;0;0.05;0.0497;20687.8981
50;18.10.2017 00:00:00;428924;292;20816.4847;1;0;0.05;0.0500;20812.8331
50;18.10.2017 00:00:00;427710;126;20816.4847;1;0;0.05;0.0499;20783.8471
50;18.10.2017 00:00:00;432089;255;20816.4847;1;0;0.05;0.0500;20798.4713
50;18.10.2017 00:00:00;433039;1662;20816.4847;1;0;0.05;0.0500;20806.5998
50;18.10.2017 00:00:00;409164;122;20816.4847;1;0;0.05;0.0499;20772.6369
50;18.10.2017 00:00:00;404190;588;20816.4847;1;0;0.05;0.0500;20798.4713
50;18.10.2017 00:00:00;433300;3841;20816.4847;1;0;0.05;0.0500;20811.5329
50;25.10.2017 00:00:00;400363;384;20396.2401;1;0;0.05;0.0499;20364.2227
50;25.10.2017 00:00:00;402552;229;20396.2401;1;0;0.05;0.0499;20335.5180
50;25.10.2017 00:00:00;432861;694;20396.2401;1;0;0.05;0.0499;20368.90
50;25.10.2017 00:00:00;404170;435;20396.2401;1;0;0.05;0.0499;20369.6177
50;01.11.2017 00:00:00;400700;55217;21485.0771;1;0;0.05;0.0500;21484.9058
50;01.11.2017 00:00:00;432089;-255;-20290;2;0;0;-0.0472;-20290.2518
50;13.11.2017 00:00:00;432861;-694;-19432;2;0;0;-0.0449;-19432
50;15.11.2017 00:00:00;400700;-55217;-19030;2;0;0;-0.0450;-19030.0319
